dt,BTC-USDT,ETH-USDT,DOT-USDT,OKB-USDT,XRP-USDT,SOL-USDT,TRX-USDT,LTC-USDT,TON-USDT
2023-07-23 19:00:00,29094.7,1843.36,5.176,42.22,0.69422,23.206,0.08086,88.82,1.374
2023-07-24 19:00:00,29181.1,1857.98,5.158,42.52,0.7002,23.208,0.08169,89.01,1.431
2023-07-25 19:00:00,29322.1,1860.7,5.228,42.7,0.7038,24.911,0.08178,89.63,1.379
2023-07-26 19:00:00,29290.6,1868.81,5.235,43.01,0.72149,25.163,0.08249,90.67,1.347
2023-07-27 19:00:00,29390.0,1875.27,5.246,42.99,0.71255,25.222,0.0837,91.67,1.295
2023-07-28 19:00:00,29296.2,1872.68,5.232,42.65,0.70839,25.078,0.08383,91.15,1.241
2023-07-29 19:00:00,29351.2,1876.38,5.248,42.63,0.71476,24.888,0.08162,94.59,1.228
2023-07-30 19:00:00,29247.0,1857.54,5.126,42.34,0.69654,23.934,0.0778,92.12,1.201
2023-07-31 19:00:00,28953.6,1834.83,5.1,42.21,0.69399,23.265,0.07801,93.11,1.196
2023-08-01 19:00:00,29323.6,1842.66,5.093,42.51,0.68728,23.262,0.07665,89.02,1.205
2023-08-02 19:00:00,29258.6,1840.34,5.024,42.11,0.67098,22.794,0.07727,86.4,1.197
2023-08-03 19:00:00,29272.7,1847.22,5.027,44.76,0.66348,23.359,0.07773,83.35,1.194
2023-08-04 19:00:00,29039.7,1833.79,4.943,44.61,0.62432,22.598,0.07735,82.72,1.199
2023-08-05 19:00:00,29008.5,1829.42,4.968,44.93,0.62676,23.024,0.07705,82.01,1.199
2023-08-06 19:00:00,28858.2,1818.63,4.93,44.71,0.61629,22.766,0.07639,81.76,1.203
2023-08-07 19:00:00,29535.9,1843.27,5.028,46.28,0.62881,23.729,0.07676,84.02,1.253
2023-08-08 19:00:00,29761.2,1853.25,5.05,48.18,0.65465,24.562,0.07645,83.63,1.277
2023-08-09 19:00:00,29466.4,1853.79,5.011,48.4,0.63151,24.552,0.07725,83.4,1.257
2023-08-10 19:00:00,29395.9,1845.9,4.973,47.84,0.62882,24.551,0.07702,83.04,1.265
2023-08-11 19:00:00,29439.4,1850.92,5.03,48.06,0.63078,24.66,0.07753,83.57,1.322
2023-08-12 19:00:00,29372.0,1848.25,5.015,46.61,0.62817,24.592,0.07751,82.96,1.428
2023-08-13 19:00:00,29600.6,1853.49,5.041,47.15,0.6317,24.818,0.07752,82.81,1.45
2023-08-14 19:00:00,29331.8,1840.76,4.95,46.48,0.62499,24.72,0.07718,81.38,1.479
2023-08-15 19:00:00,29105.0,1820.79,4.721,45.55,0.59451,23.093,0.07571,78.0,1.427
2023-08-16 19:00:00,27930.9,1739.62,4.672,43.33,0.57635,22.871,0.07457,73.57,1.39
2023-08-17 19:00:00,25999.2,1660.56,4.504,41.9,0.50257,21.607,0.07297,64.49,1.305
2023-08-18 19:00:00,26215.4,1683.66,4.53,43.35,0.52168,21.971,0.0739,64.67,1.33
2023-08-19 19:00:00,26105.8,1671.24,4.49,43.41,0.53893,21.794,0.07556,64.52,1.397
2023-08-20 19:00:00,25941.4,1657.88,4.393,42.79,0.51066,20.715,0.07432,64.85,1.332
2023-08-21 19:00:00,25938.1,1650.22,4.369,42.76,0.51163,20.697,0.0748,65.88,1.391
2023-08-22 19:00:00,26146.0,1657.41,4.456,44.22,0.52322,20.916,0.07738,65.31,1.429
2023-08-23 19:00:00,25999.6,1643.38,4.388,42.48,0.5149,21.039,0.07654,64.32,1.4075
2023-08-24 19:00:00,25932.3,1646.55,4.457,42.71,0.5163,20.348,0.07683,64.77,1.4021
2023-08-25 19:00:00,26055.2,1651.65,4.501,42.94,0.52541,20.376,0.07751,65.23,1.4664
2023-08-26 19:00:00,26123.7,1655.43,4.502,43.06,0.52709,20.753,0.07735,65.58,1.4867
2023-08-27 19:00:00,26104.4,1648.43,4.565,43.04,0.52001,20.535,0.07686,65.26,1.4903
2023-08-28 19:00:00,27424.5,1716.07,4.685,43.86,0.53479,21.328,0.07737,68.21,1.6171
2023-08-29 19:00:00,27204.0,1703.73,4.545,43.49,0.52403,20.839,0.07569,67.03,1.7457
2023-08-30 19:00:00,26922.3,1688.97,4.37,43.65,0.51766,20.332,0.07623,66.11,1.7235
2023-08-31 19:00:00,25810.1,1634.85,4.222,42.72,0.5016,19.4,0.07632,63.23,1.8496
2023-09-01 19:00:00,25898.0,1639.09,4.251,42.4,0.50049,19.556,0.07688,64.28,1.8725
2023-09-02 19:00:00,25872.2,1633.1,4.251,42.21,0.50175,19.331,0.07668,63.78,1.8745
2023-09-03 19:00:00,25815.1,1626.1,4.233,42.21,0.50333,19.408,0.07713,63.54,1.9142
2023-09-04 19:00:00,25758.5,1636.77,4.278,42.37,0.50236,20.399,0.07763,63.09,1.7901
2023-09-05 19:00:00,25591.1,1623.31,4.216,41.89,0.49759,19.391,0.07769,62.87,1.7734
2023-09-06 19:00:00,25778.6,1630.67,4.251,41.91,0.49949,19.523,0.07901,62.86,1.819
2023-09-07 19:00:00,25846.7,1628.59,4.223,42.31,0.50157,19.524,0.07864,62.59,1.7958
2023-09-08 19:00:00,25893.5,1635.27,4.262,42.26,0.5042,19.521,0.07891,63.05,1.7986
2023-09-09 19:00:00,25774.4,1619.74,4.137,41.62,0.49631,18.216,0.07826,60.92,1.7684
2023-09-10 19:00:00,25113.7,1562.56,4.01,41.1,0.47208,17.837,0.07747,59.39,1.6737
2023-09-11 19:00:00,26209.2,1603.83,4.005,41.95,0.48277,18.004,0.08216,60.52,1.7679
2023-09-12 19:00:00,26246.5,1608.37,4.028,41.88,0.48308,18.358,0.081,61.63,1.8943
2023-09-13 19:00:00,26698.8,1634.34,4.044,42.38,0.488,18.978,0.08301,63.1,1.8944
2023-09-14 19:00:00,26320.2,1619.4,4.113,42.27,0.49344,18.876,0.08376,64.24,1.9634
2023-09-15 19:00:00,26510.3,1634.46,4.153,42.77,0.49927,18.966,0.08359,64.48,2.2024
2023-09-16 19:00:00,26548.8,1629.52,4.129,43.16,0.49986,18.985,0.08364,64.26,2.3331
2023-09-17 19:00:00,27272.3,1655.36,4.179,43.76,0.50403,19.947,0.0846,66.85,2.4751
2023-09-18 19:00:00,27425.0,1656.67,4.134,44.18,0.51176,20.13,0.08455,68.26,2.5184
2023-09-19 19:00:00,27181.3,1629.12,4.108,43.38,0.51782,20.192,0.08446,64.8,2.4841
2023-09-20 19:00:00,26586.3,1583.84,4.039,42.88,0.50514,19.606,0.08321,64.46,2.3715
2023-09-21 19:00:00,26633.1,1593.46,4.008,42.81,0.51058,19.462,0.08392,64.52,2.3382
2023-09-22 19:00:00,26579.2,1590.65,4.008,42.65,0.50978,19.326,0.08352,64.76,2.3013
2023-09-23 19:00:00,26576.7,1590.79,4.042,42.85,0.50938,19.524,0.08405,64.71,2.2085
2023-09-24 19:00:00,26243.0,1584.35,4.066,42.83,0.49916,19.559,0.08433,64.65,2.1761
2023-09-25 19:00:00,26125.3,1583.05,4.009,43.1,0.50028,19.165,0.08459,63.93,2.1698
2023-09-26 19:00:00,26301.0,1601.46,4.006,43.01,0.5016,18.943,0.08544,63.62,2.1849
2023-09-27 19:00:00,27026.2,1652.73,4.077,43.26,0.50508,19.601,0.08593,64.91,2.2777
2023-09-28 19:00:00,26887.4,1672.32,4.094,43.09,0.53205,20.332,0.08932,65.69,2.1998
2023-09-29 19:00:00,26995.0,1683.38,4.099,43.04,0.51663,21.426,0.08859,66.28,2.121
2023-09-30 19:00:00,27152.8,1683.7,4.188,43.39,0.5189,23.089,0.08884,66.88,2.0682
2023-10-01 19:00:00,28029.8,1692.19,4.167,43.09,0.51756,24.062,0.08844,66.67,2.0255
2023-10-02 19:00:00,27338.6,1648.39,4.083,43.3,0.50767,23.994,0.08749,65.7,2.0217
2023-10-03 19:00:00,27401.8,1632.76,4.01,42.92,0.52881,22.687,0.08849,63.96,1.9602
2023-10-04 19:00:00,27550.4,1618.4,4.023,42.81,0.51894,22.809,0.08844,64.18,2.0705
2023-10-05 19:00:00,27945.6,1642.75,4.063,42.85,0.52441,23.508,0.08676,65.7,2.1667
2023-10-06 19:00:00,27941.8,1638.73,4.076,42.88,0.52254,23.345,0.08824,65.45,2.065
2023-10-07 19:00:00,27898.1,1631.17,4.02,42.85,0.51755,23.485,0.08801,65.42,2.0614
2023-10-08 19:00:00,27443.5,1586.09,3.846,42.46,0.49849,22.205,0.08608,62.95,1.9793
2023-10-09 19:00:00,27409.7,1567.74,3.808,43.02,0.49415,21.977,0.08628,63.14,2.0219
2023-10-10 19:00:00,26777.0,1559.56,3.733,42.56,0.4831,21.995,0.08613,61.49,1.9996
2023-10-11 19:00:00,26673.0,1541.23,3.663,42.42,0.47777,21.277,0.08507,61.04,1.9872
2023-10-12 19:00:00,26705.2,1539.62,3.687,42.89,0.48097,21.425,0.08531,61.32,1.9712
2023-10-13 19:00:00,26948.8,1556.34,3.757,43.32,0.48751,22.084,0.0854,61.88,1.9266
2023-10-14 19:00:00,26898.3,1553.89,3.739,43.09,0.48697,21.726,0.08555,61.62,1.9217
2023-10-15 19:00:00,28063.9,1577.61,3.763,43.56,0.49209,23.153,0.08817,63.54,1.9375
2023-10-16 19:00:00,28463.5,1575.54,3.696,47.02,0.4901,23.894,0.08785,62.3,2.0359
2023-10-17 19:00:00,28248.4,1570.01,3.684,44.43,0.48734,23.69,0.0893,61.45,2.0331
2023-10-18 19:00:00,28678.8,1561.04,3.632,44.11,0.48682,24.774,0.08941,61.45,2.0764
2023-10-19 19:00:00,29551.0,1605.49,3.711,43.48,0.52389,26.887,0.09115,63.47,2.0922
2023-10-20 19:00:00,29933.0,1628.81,3.863,43.91,0.5235,29.031,0.09125,64.95,2.1114
2023-10-21 19:00:00,29827.6,1625.73,3.819,43.67,0.51842,28.429,0.0898,64.75,2.1546
2023-10-22 19:00:00,30883.2,1676.68,4.095,44.14,0.53226,28.981,0.09058,65.95,2.1573
2023-10-23 19:00:00,33672.5,1778.24,4.153,45.83,0.55375,30.893,0.09209,68.14,2.1451
2023-10-24 19:00:00,34842.2,1806.29,4.332,46.03,0.55851,33.397,0.09382,69.83,2.1432
2023-10-25 19:00:00,34047.7,1778.07,4.201,45.12,0.54761,31.316,0.09218,67.85,2.1168
2023-10-26 19:00:00,34003.4,1782.78,4.164,44.71,0.55475,32.208,0.09383,67.89,2.0569
2023-10-27 19:00:00,34194.0,1790.73,4.192,44.96,0.54743,32.029,0.09449,68.11,2.0466
2023-10-28 19:00:00,34448.6,1792.48,4.267,44.91,0.55666,32.627,0.09486,68.89,2.079
2023-10-29 19:00:00,34657.8,1819.66,4.356,45.58,0.57778,35.04,0.09511,69.55,2.115
2023-10-30 19:00:00,34272.4,1791.74,4.36,44.9,0.59491,36.104,0.09585,68.49,2.1828
2023-10-31 19:00:00,34291.4,1792.31,4.362,44.71,0.59688,40.645,0.09936,66.81,2.1427
2023-11-01 19:00:00,34637.5,1803.14,4.587,45.23,0.6039,40.06,0.09915,68.59,2.2358
2023-11-02 19:00:00,34758.2,1811.71,4.621,45.48,0.61141,39.801,0.09836,69.29,2.2471
2023-11-03 19:00:00,34710.0,1831.55,4.643,45.92,0.61011,41.272,0.09732,69.06,2.2318
2023-11-04 19:00:00,34884.2,1874.22,4.774,49.49,0.6441,40.712,0.09813,70.42,2.2676
2023-11-05 19:00:00,35076.4,1901.26,4.868,52.11,0.71696,40.246,0.09819,73.66,2.3143
2023-11-06 19:00:00,34723.3,1863.02,4.785,51.11,0.67172,41.215,0.09608,71.89,2.481
2023-11-07 19:00:00,35222.4,1889.13,4.945,54.55,0.68423,42.779,0.09746,73.2,2.6335
2023-11-08 19:00:00,37087.3,2034.7,5.15,57.15,0.68663,46.415,0.10007,74.65,2.5129
2023-11-09 19:00:00,37084.9,2089.88,5.029,60.3,0.6468,50.88,0.10491,71.93,2.423
2023-11-10 19:00:00,37050.2,2067.99,5.47,61.47,0.6731,60.87,0.10804,74.48,2.414
2023-11-11 19:00:00,37153.7,2057.13,5.765,60.32,0.6643,58.63,0.10825,75.05,2.477
2023-11-12 19:00:00,36841.8,2105.34,5.588,59.72,0.6502,55.65,0.1097,73.57,2.412
2023-11-13 19:00:00,36142.1,2037.95,5.344,63.52,0.6539,56.19,0.1056,71.18,2.334
2023-11-14 19:00:00,36411.9,2021.32,5.446,59.52,0.6398,62.43,0.1041,72.16,2.321
2023-11-15 19:00:00,36400.6,1995.19,5.469,57.14,0.6217,61.59,0.10294,71.52,2.318
2023-11-16 19:00:00,36043.4,1918.35,5.073,55.02,0.5899,55.04,0.10191,68.73,2.227
2023-11-17 19:00:00,36665.8,1952.6,5.228,58.03,0.6073,57.99,0.10281,69.77,2.335
2023-11-18 19:00:00,36570.1,1967.05,5.29,57.07,0.6209,59.99,0.10331,69.44,2.361
2023-11-19 19:00:00,37464.0,2042.12,5.437,57.31,0.6189,58.99,0.10368,70.44,2.361
2023-11-20 19:00:00,36979.2,1988.45,5.145,55.96,0.6041,55.13,0.10026,69.46,2.372
2023-11-21 19:00:00,36480.6,2033.84,5.087,57.17,0.5934,54.93,0.10017,67.44,2.394
2023-11-22 19:00:00,36947.6,2042.32,5.106,57.09,0.6161,56.59,0.10096,68.51,2.385
2023-11-23 19:00:00,38224.2,2116.72,5.246,58.79,0.622,58.12,0.10304,70.54,2.407
2023-11-24 19:00:00,37702.4,2077.94,5.347,57.92,0.6193,58.53,0.10659,71.54,2.342
2023-11-25 19:00:00,37440.0,2065.12,5.274,57.65,0.6221,57.09,0.10805,70.19,2.353
2023-11-26 19:00:00,36750.1,2002.89,5.081,55.6,0.5979,53.95,0.10311,68.36,2.416
2023-11-27 19:00:00,37513.8,2036.48,5.223,56.07,0.6084,56.05,0.10275,69.01,2.45
2023-11-28 19:00:00,37826.8,2031.34,5.229,55.68,0.6079,60.02,0.10374,69.6,2.432
2023-11-29 19:00:00,37616.1,2033.18,5.497,55.82,0.602,59.58,0.1034,69.31,2.416
2023-11-30 19:00:00,38413.7,2080.08,5.427,57.85,0.6076,60.15,0.10269,71.37,2.417
2023-12-01 19:00:00,38808.9,2104.48,5.483,57.78,0.6137,61.89,0.10267,71.8,2.433
2023-12-02 19:00:00,39761.2,2160.72,5.507,58.99,0.6213,62.99,0.10293,71.73,2.418
2023-12-03 19:00:00,41266.2,2211.84,5.488,58.01,0.6157,60.53,0.10257,72.55,2.361
2023-12-04 19:00:00,42264.2,2228.47,5.628,57.57,0.6142,60.96,0.10309,72.37,2.406
2023-12-05 19:00:00,43780.2,2252.54,6.128,57.17,0.6275,62.62,0.10495,73.37,2.34
2023-12-06 19:00:00,43658.0,2321.63,6.099,56.98,0.6368,65.8,0.10375,73.51,2.26
2023-12-07 19:00:00,43757.7,2345.74,6.678,57.02,0.6596,71.98,0.10595,75.99,2.289
2023-12-08 19:00:00,44047.5,2362.62,7.317,57.14,0.6804,75.56,0.10758,77.58,2.33
2023-12-09 19:00:00,43908.7,2352.21,7.219,60.17,0.6612,73.74,0.10793,78.19,2.313
2023-12-10 19:00:00,41802.2,2219.12,6.682,58.09,0.6199,69.24,0.10473,72.65,2.25
2023-12-11 19:00:00,41353.5,2193.14,7.138,58.17,0.6169,68.45,0.1037,71.91,2.131
2023-12-12 19:00:00,41937.2,2217.68,7.046,59.89,0.6149,67.56,0.10364,72.48,2.134
2023-12-13 19:00:00,42445.9,2275.06,7.26,59.15,0.6227,71.64,0.10538,71.87,2.185
2023-12-14 19:00:00,41901.8,2231.4,7.095,57.66,0.6193,76.04,0.10307,71.23,2.159
2023-12-15 19:00:00,42588.8,2256.41,7.279,58.93,0.6247,77.14,0.10263,72.24,2.224
2023-12-16 19:00:00,41808.9,2221.71,6.926,56.66,0.6184,72.68,0.10317,72.76,2.176
2023-12-17 19:00:00,41265.6,2154.95,6.598,53.83,0.5964,70.74,0.09928,69.37,2.121
2023-12-18 19:00:00,42484.2,2191.36,6.768,54.37,0.6055,73.67,0.10083,70.93,2.153
2023-12-19 19:00:00,44034.7,2247.0,7.075,55.7,0.622,80.72,0.10298,71.55,2.208
2023-12-20 19:00:00,43824.9,2232.65,7.541,54.73,0.6155,87.49,0.10417,70.12,2.284
2023-12-21 19:00:00,43670.8,2319.69,8.071,55.12,0.62,96.32,0.10442,71.82,2.29
2023-12-22 19:00:00,43755.6,2285.43,7.818,55.75,0.6181,96.77,0.10599,72.05,2.236
2023-12-23 19:00:00,43680.5,2292.97,8.936,55.17,0.6214,113.53,0.10659,72.06,2.22
2023-12-24 19:00:00,43617.4,2286.51,9.169,54.75,0.6332,123.15,0.10759,72.45,2.229
2023-12-25 19:00:00,42393.5,2228.76,8.852,55.06,0.62,110.55,0.10354,72.98,2.161
2023-12-26 19:00:00,42977.5,2341.63,8.916,55.22,0.6331,107.8,0.10472,75.54,2.189
2023-12-27 19:00:00,42445.5,2359.15,8.378,55.35,0.6296,99.78,0.10496,75.1,2.195
2023-12-28 19:00:00,42265.6,2326.46,8.364,55.39,0.6246,105.93,0.10575,75.49,2.226
2023-12-29 19:00:00,42373.7,2313.07,8.383,55.11,0.628,104.26,0.10602,73.56,2.432
2023-12-30 19:00:00,42457.2,2299.0,8.489,55.05,0.6223,102.51,0.10739,73.95,2.3
2023-12-31 19:00:00,42778.3,2314.7,8.38,55.14,0.6212,105.98,0.10719,73.68,2.318
2024-01-01 19:00:00,45182.1,2357.41,8.422,55.49,0.6254,109.62,0.10872,73.37,2.333
2024-01-02 19:00:00,42981.9,2239.84,7.762,54.05,0.5765,101.82,0.1053,65.87,2.206
2024-01-03 19:00:00,44052.9,2277.05,7.886,54.54,0.5856,103.69,0.10741,66.3,2.2
2024-01-04 19:00:00,43499.5,2225.08,7.352,55.16,0.5633,98.03,0.10376,64.95,2.129
2024-01-05 19:00:00,43864.2,2246.28,7.236,54.65,0.5711,95.17,0.10413,65.47,2.161
2024-01-06 19:00:00,44044.8,2230.72,7.147,54.18,0.5673,93.95,0.10365,65.01,2.288
2024-01-07 19:00:00,44958.9,2269.8,7.229,54.01,0.5657,94.65,0.10318,65.68,2.258
2024-01-08 19:00:00,46866.3,2257.0,7.136,53.39,0.5596,99.83,0.1022,65.03,2.22
2024-01-09 19:00:00,45563.5,2449.26,7.083,53.73,0.571,94.72,0.10428,67.17,2.216
2024-01-10 19:00:00,46774.7,2613.43,8.235,54.95,0.6009,100.79,0.10574,72.08,2.258
2024-01-11 19:00:00,44469.9,2647.79,7.894,53.76,0.5871,95.36,0.10676,74.44,2.158
2024-01-12 19:00:00,43153.1,2563.53,7.705,53.62,0.5742,92.91,0.1151,71.99,2.118
2024-01-13 19:00:00,42905.1,2537.64,7.669,53.65,0.5774,99.51,0.11413,71.67,2.309
2024-01-14 19:00:00,42277.9,2514.94,7.418,53.85,0.57,93.53,0.11298,69.51,2.349
2024-01-15 19:00:00,43253.0,2559.41,7.513,54.48,0.5756,97.23,0.10786,70.22,2.437
2024-01-16 19:00:00,42478.7,2539.41,7.342,55.53,0.5689,99.38,0.10794,68.68,2.327
2024-01-17 19:00:00,42618.3,2525.47,7.213,54.15,0.5622,98.25,0.1097,69.29,2.243
2024-01-18 19:00:00,40897.8,2463.08,6.8,52.99,0.5388,91.23,0.10914,70.16,2.214
2024-01-19 19:00:00,41569.0,2463.95,6.86,53.42,0.5479,90.84,0.11008,70.92,2.237
2024-01-20 19:00:00,41657.4,2468.16,6.886,53.67,0.5515,92.5,0.11035,70.87,2.225
2024-01-21 19:00:00,40768.4,2379.25,6.515,52.62,0.5286,87.25,0.10959,68.7,2.176
2024-01-22 19:00:00,39205.5,2219.71,6.226,47.47,0.5105,82.69,0.10732,64.95,2.112
2024-01-23 19:00:00,40051.3,2234.6,6.422,47.0,0.5162,87.0,0.10859,65.47,2.154
2024-01-24 19:00:00,39801.4,2188.13,6.389,49.69,0.5071,86.41,0.111,64.86,2.047
2024-01-25 19:00:00,41418.1,2257.82,6.621,54.35,0.5212,92.4,0.11496,66.96,2.108
2024-01-26 19:00:00,41818.7,2270.25,6.69,53.54,0.5298,92.82,0.11335,67.18,2.076
2024-01-27 19:00:00,42258.2,2270.11,6.656,51.95,0.5295,97.08,0.1122,67.64,2.122
2024-01-28 19:00:00,42641.9,2275.8,6.823,52.0,0.5276,99.91,0.11427,67.55,2.125
2024-01-29 19:00:00,43375.2,2341.03,7.007,52.78,0.5257,104.78,0.11219,68.19,2.109
2024-01-30 19:00:00,43359.9,2329.6,6.796,51.28,0.5088,101.52,0.11284,68.35,2.083
2024-01-31 19:00:00,42513.0,2288.64,6.731,48.75,0.4994,95.99,0.11479,66.68,2.062
2024-02-01 19:00:00,43236.7,2313.82,6.992,48.67,0.5026,101.28,0.11707,68.38,2.08
2024-02-02 19:00:00,43120.2,2303.68,6.883,48.77,0.5201,98.0,0.11733,68.52,2.039
2024-02-03 19:00:00,42937.8,2301.96,6.78,48.19,0.5108,97.62,0.11851,67.8,2.057
2024-02-04 19:00:00,42640.8,2298.54,6.797,48.55,0.5025,95.61,0.11841,67.52,2.048
2024-02-05 19:00:00,43246.7,2343.69,6.768,48.06,0.5042,95.76,0.1212,68.03,2.06
2024-02-06 19:00:00,43068.3,2369.61,6.802,47.96,0.5035,96.24,0.12573,68.05,2.035
2024-02-07 19:00:00,45436.9,2453.96,7.047,49.76,0.5172,104.82,0.12309,69.19,2.087
2024-02-08 19:00:00,47157.7,2494.89,7.21,49.66,0.5216,105.64,0.12322,70.86,2.064
2024-02-09 19:00:00,47347.3,2490.62,7.142,49.78,0.5221,108.52,0.12367,70.36,2.084
2024-02-10 19:00:00,48148.6,2509.04,7.201,49.53,0.5291,108.8,0.1244,72.27,2.11
2024-02-11 19:00:00,49914.7,2557.88,7.249,49.68,0.5276,108.83,0.12567,72.2,2.188
2024-02-12 19:00:00,48723.9,2630.98,7.199,49.46,0.5198,110.31,0.1251,68.85,2.204
2024-02-13 19:00:00,51591.1,2748.94,7.577,50.33,0.5326,116.88,0.12873,69.74,2.198
2024-02-14 19:00:00,51947.5,2826.09,7.794,50.86,0.5467,114.06,0.13064,69.32,2.21
2024-02-15 19:00:00,51881.8,2776.27,7.643,51.24,0.5601,109.67,0.13115,69.69,2.182
2024-02-16 19:00:00,50982.0,2754.48,7.458,51.47,0.5463,107.21,0.13576,69.17,2.195
2024-02-17 19:00:00,51781.6,2807.21,7.776,52.49,0.5594,112.31,0.135,70.29,2.284
2024-02-18 19:00:00,52127.4,2909.04,7.737,53.02,0.5582,113.71,0.13622,71.15,2.281
2024-02-19 19:00:00,51674.7,2925.23,7.566,51.04,0.5545,106.62,0.13754,68.93,2.22
2024-02-20 19:00:00,51154.8,2914.8,7.378,50.82,0.54,103.85,0.13934,68.18,2.132
2024-02-21 19:00:00,51602.1,2987.31,7.57,51.01,0.5441,105.41,0.13959,69.51,2.105
2024-02-22 19:00:00,50908.8,2916.05,7.405,50.4,0.5318,100.28,0.13836,68.13,2.085
2024-02-23 19:00:00,51101.0,2955.49,7.781,51.2,0.5431,101.94,0.1372,70.1,2.117
2024-02-24 19:00:00,51523.6,3044.03,7.731,50.49,0.5436,102.77,0.13759,70.03,2.106
2024-02-25 19:00:00,52845.1,3146.26,7.856,50.14,0.5413,104.97,0.139,71.16,2.142
2024-02-26 19:00:00,56748.2,3229.64,8.043,51.39,0.5611,106.8,0.14159,73.22,2.146
2024-02-27 19:00:00,60967.2,3349.25,8.419,52.51,0.5873,113.07,0.14353,74.99,2.633
2024-02-28 19:00:00,62765.1,3468.17,8.822,52.6,0.6061,132.34,0.14218,82.73,2.562
2024-02-29 19:00:00,61273.4,3390.59,8.291,51.18,0.5878,131.16,0.14054,82.93,2.668
2024-03-01 19:00:00,61775.8,3418.09,9.021,53.01,0.6295,127.91,0.14075,90.9,2.707
2024-03-02 19:00:00,62176.8,3422.27,9.301,58.88,0.6228,129.33,0.14017,91.12,2.645
2024-03-03 19:00:00,66458.0,3559.58,10.154,57.56,0.6619,131.77,0.14047,90.33,2.748
2024-03-04 19:00:00,66778.2,3783.32,10.291,57.2,0.6386,139.22,0.13926,88.44,2.685
2024-03-05 19:00:00,66467.7,3790.81,9.983,54.53,0.5988,128.23,0.13726,83.14,2.691
2024-03-06 19:00:00,67258.0,3837.39,10.423,57.64,0.625,145.9,0.13686,86.6,2.711
2024-03-07 19:00:00,67634.3,3901.12,10.217,58.73,0.6141,145.38,0.13649,86.46,2.719
2024-03-08 19:00:00,68286.6,3917.14,10.757,60.76,0.6215,146.99,0.13602,89.45,2.875
2024-03-09 19:00:00,69192.5,3883.86,10.172,67.46,0.6101,142.9,0.13477,87.86,2.794
2024-03-10 19:00:00,72011.3,4019.47,10.855,67.91,0.6927,147.07,0.13258,101.2,3.046
2024-03-11 19:00:00,71704.0,3988.23,10.663,66.14,0.7026,150.21,0.1321,96.71,3.649
2024-03-12 19:00:00,72625.1,3963.14,10.816,69.07,0.6769,157.28,0.13165,95.93,4.565
2024-03-13 19:00:00,70843.9,3845.46,11.163,68.83,0.6689,167.61,0.12894,93.91,4.072
2024-03-14 19:00:00,68161.8,3689.44,10.417,64.15,0.6272,181.82,0.12596,88.2,3.854
2024-03-15 19:00:00,68382.4,3679.25,10.29,66.43,0.6246,195.17,0.12635,88.33,3.702
2024-03-16 19:00:00,67963.3,3628.13,10.048,65.12,0.6205,195.6,0.12553,86.26,3.866
2024-03-17 19:00:00,67483.9,3525.65,9.88,64.24,0.6065,203.81,0.12414,82.99,3.737
2024-03-18 19:00:00,64054.6,3303.01,9.204,59.38,0.6062,183.02,0.11854,81.33,3.991
2024-03-19 19:00:00,63605.8,3292.64,8.923,57.57,0.5864,170.53,0.11604,80.74,4.244
2024-03-20 19:00:00,66563.1,3497.15,9.31,60.03,0.6361,185.34,0.12132,86.21,4.133
2024-03-21 19:00:00,63877.8,3349.2,8.89,57.93,0.6107,171.62,0.11785,82.79,4.26
2024-03-22 19:00:00,65099.3,3405.5,9.162,60.2,0.6276,175.13,0.11835,86.33,4.982
2024-03-23 19:00:00,65674.3,3397.42,9.216,63.13,0.6316,176.25,0.11927,89.35,4.928
2024-03-24 19:00:00,69780.6,3581.05,9.726,65.45,0.642,192.78,0.12019,91.1,5.455
2024-03-25 19:00:00,70252.8,3593.45,9.802,66.1,0.6342,190.35,0.12123,88.94,5.131
2024-03-26 19:00:00,68881.6,3514.27,9.381,64.38,0.6109,181.11,0.11946,93.61,4.936
2024-03-27 19:00:00,71284.7,3578.75,9.597,64.12,0.6223,187.3,0.12044,94.82,5.03
2024-03-28 19:00:00,69165.2,3488.25,9.581,63.09,0.6245,184.88,0.11988,104.17,5.004
2024-03-29 19:00:00,70002.0,3536.33,9.522,63.27,0.6286,196.27,0.12127,102.29,5.304
2024-03-30 19:00:00,70390.9,3617.42,9.571,63.35,0.6264,195.65,0.12327,103.19,5.212
2024-03-31 19:00:00,68230.9,3444.11,9.006,60.57,0.5996,188.09,0.12004,98.37,5.328
2024-04-01 19:00:00,64882.3,3240.27,8.459,56.98,0.5816,177.43,0.11595,105.81,4.903
2024-04-02 19:00:00,65837.6,3328.72,8.538,56.18,0.58,189.05,0.11753,98.61,4.998
2024-04-03 19:00:00,67645.6,3364.01,8.612,56.04,0.5939,187.03,0.11909,99.47,5.114
2024-04-04 19:00:00,68204.6,3326.68,8.401,55.56,0.583,175.97,0.11811,97.98,5.392
2024-04-05 19:00:00,68109.6,3335.54,8.429,56.93,0.5941,177.18,0.11913,100.77,5.392
2024-04-06 19:00:00,69552.7,3389.49,8.647,58.3,0.5965,179.65,0.12045,102.28,5.337
2024-04-07 19:00:00,71782.3,3629.19,9.02,59.33,0.6154,181.45,0.1227,102.87,5.996
2024-04-08 19:00:00,69262.6,3529.52,8.872,57.16,0.622,172.48,0.12112,97.98,6.718
